Year,PLOT,Loc,No,Line,Purpose,REP,MAT,DAP,LODG,HGT,CM,bua,Yld,Prot,Protein13gkg,protein13,Oil,Oil13gkg,oil13,Cysgkg,Lysgkg,Metgkg,Thrgkg,Trpgkg,Meal,mealprot,protein1000,Cys NIR,Lys NIR,Met NIR,Thr NIR,Trp NIR,Cys,Lys,Met,Thr,Trp
2018,16689,HRREC18,83,56U99-123,"RIL (Prot, Oil, YLD)",2,265,123,2,29,73.7,51.8,3484.6,440.1,382.9,38.3,208.3,181.2,18.1,6.8,28.6,6.2,16.1,4.4,508.3,50.8,0.4,0.7,2.9,0.6,1.6,0.4,15.5,65,14.1,36.6,10
2018,16690,HRREC18,24,56U99-027,"RIL (Prot, Oil, YLD)",2,274,132,3,45,114.3,63.7,4285.8,429.9,374,37.4,218.8,190.4,19,6.6,27.9,6,15.8,4.4,502.1,50.2,0.4,0.7,2.8,0.6,1.6,0.4,15.4,64.9,14,36.8,10.2
2018,16691,HRREC18,89,56U99-135,"RIL (Prot, Oil, YLD)",2,265,123,2,24,61,54.2,3645.1,417.2,363,36.3,219.1,190.6,19.1,6.3,27.3,5.8,15.4,4.2,487.4,48.7,0.4,0.6,2.7,0.6,1.5,0.4,15.1,65.4,13.9,36.9,10.1
2018,16692,HRREC18,110,56U99-179,"RIL (Prot, Oil, YLD)",2,265,123,2,28,71.1,59.9,4025.2,428.1,372.4,37.2,216.5,188.4,18.8,6.6,27.8,6,15.6,4.4,498.8,49.9,0.4,0.7,2.8,0.6,1.6,0.4,15.4,64.9,14,36.4,10.3
2018,16693,HRREC18,101,56U99-162,"RIL (Prot, Oil, YLD)",2,265,123,2,24,61,42.1,2831.2,421.7,366.9,36.7,213.6,185.8,18.6,6.6,27.6,5.9,15.6,4.4,489.8,49,0.4,0.7,2.8,0.6,1.6,0.4,15.7,65.4,14,37,10.4
2018,16694,HRREC18,95,56U99-151,"RIL (Prot, Oil, YLD)",2,275,133,4,40,101.6,53.6,3602.8,434.7,378.2,37.8,216.2,188.1,18.8,6.9,28.1,6.2,15.9,4.4,506.3,50.6,0.4,0.7,2.8,0.6,1.6,0.4,15.9,64.6,14.3,36.6,10.1
2018,16695,HRREC18,6,56U99-006,"RIL (Prot, Oil, YLD)",2,265,123,2,25,63.5,62.9,4229.8,427.2,371.7,37.2,216,187.9,18.8,6.6,27.8,6,15.7,4.3,497.5,49.7,0.4,0.7,2.8,0.6,1.6,0.4,15.4,65.1,14,36.8,10.1
2018,16696,HRREC18,66,56U99-092,"RIL (Prot, Oil, YLD)",2,264,122,2,44,111.8,79.9,5371.2,419.6,365.1,36.5,223.2,194.2,19.4,6.5,27.5,6,15.5,4.2,492.4,49.2,0.4,0.7,2.8,0.6,1.6,0.4,15.5,65.5,14.3,36.9,10
2018,16697,HRREC18,67,56U99-093,"RIL (Prot, Oil, YLD)",2,264,122,1,22,55.9,46.2,3105.7,423.8,368.7,36.9,224.1,195,19.5,6.8,27.6,6,15.5,4.2,497.8,49.8,0.4,0.7,2.8,0.6,1.6,0.4,16,65.1,14.2,36.6,9.9
2018,16698,HRREC18,103,56U99-165,"RIL (Prot, Oil, YLD)",2,274,132,5,37,94,56.4,3790.1,408.3,355.2,35.5,221.7,192.9,19.3,6.5,26.9,5.8,15.3,4.2,478.4,47.8,0.4,0.7,2.7,0.6,1.5,0.4,15.9,65.9,14.2,37.5,10.3
2018,16699,HRREC18,129,56U99-216,"RIL (Prot, Oil, YLD)",2,277,135,2,39,99.1,65.6,4412.6,429.1,373.3,37.3,219.9,191.3,19.1,6.8,27.8,6.1,15.8,4.4,501.8,50.2,0.4,0.7,2.8,0.6,1.6,0.4,15.8,64.8,14.2,36.8,10.3
2018,16700,HRREC18,137,56U99-232,"RIL (Prot, Oil, YLD)",2,276,134,4,45,114.3,72,4838.7,409.7,356.4,35.6,220.7,192,19.2,6.4,27,5.9,15.2,4.3,479.5,48,0.4,0.6,2.7,0.6,1.5,0.4,15.6,65.9,14.4,37.1,10.5
2018,16701,HRREC18,114,56U99-185,"RIL (Prot, Oil, YLD)",2,265,123,1,21,53.3,54.7,3675.2,410.1,356.8,35.7,226.5,197.1,19.7,6.4,26.9,5.8,15.3,4.3,483,48.3,0.4,0.6,2.7,0.6,1.5,0.4,15.6,65.6,14.1,37.3,10.5
2018,16702,HRREC18,86,56U99-130,"RIL (Prot, Oil, YLD)",2,277,135,1,25,63.5,65.1,4374.7,412,358.4,35.8,212.8,185.1,18.5,6.3,27.1,5.9,15.5,4.3,478.1,47.8,0.4,0.6,2.7,0.6,1.6,0.4,15.3,65.8,14.3,37.6,10.4
2018,16703,HRREC18,51,56U99-061,"RIL (Prot, Oil, YLD)",2,275,133,2,24,61,58.8,3953.4,412.9,359.2,35.9,220.7,192,19.2,6.5,27.2,5.9,15.4,4.4,483.2,48.3,0.4,0.7,2.7,0.6,1.5,0.4,15.7,65.9,14.3,37.3,10.7
2018,16704,HRREC18,42,56U99-047,"RIL (Prot, Oil, YLD)",2,277,135,4,44,111.8,46.1,3102.5,440.3,383.1,38.3,209.3,182.1,18.2,7,28.5,6.2,16,4.5,509.1,50.9,0.4,0.7,2.9,0.6,1.6,0.5,15.9,64.7,14.1,36.3,10.2
2018,16705,HRREC18,133,56U99-222,"RIL (Prot, Oil, YLD)",2,274,132,2,25,63.5,70.6,4747.3,429.5,373.7,37.4,210.5,183.1,18.3,6.6,28,6.2,15.9,4.6,497.2,49.7,0.4,0.7,2.8,0.6,1.6,0.5,15.4,65.2,14.4,37,10.7
2018,16706,HRREC18,124,56U99-206,"RIL (Prot, Oil, YLD)",2,275,133,2,43,109.2,71.5,4811.1,409,355.8,35.6,216,187.9,18.8,6.3,27,5.8,15.3,4.2,476.3,47.6,0.4,0.6,2.7,0.6,1.5,0.4,15.4,66,14.2,37.4,10.3
2018,16707,HRREC18,68,56U99-095,"RIL (Prot, Oil, YLD)",2,265,123,3,43,109.2,63,4239.3,437,380.2,38,209.3,182.1,18.2,6.6,28.4,6.2,16.2,4.5,505.3,50.5,0.4,0.7,2.8,0.6,1.6,0.5,15.1,65,14.2,37.1,10.3
2018,16708,HRREC18,72,56U99-100,"RIL (Prot, Oil, YLD)",2,278,136,4,50,127,56.2,3777.9,422.6,367.7,36.8,211.9,184.4,18.4,6.4,27.7,6,15.8,4.5,490,49,0.4,0.6,2.8,0.6,1.6,0.5,15.1,65.5,14.2,37.4,10.6
2018,16709,HRREC18,91,56U99-137,"RIL (Prot, Oil, YLD)",2,283,141,3,34,86.4,70.3,4727.1,432.4,376.2,37.6,209.9,182.6,18.3,6.7,28.1,6.1,15.9,4.4,500.3,50,0.4,0.7,2.8,0.6,1.6,0.4,15.5,65,14.1,36.8,10.2
2018,16710,HRREC18,127,56U99-211,"RIL (Prot, Oil, YLD)",2,283,141,4,40,101.6,56.5,3796.8,424.7,369.5,36.9,212.4,184.8,18.5,6.4,27.7,6,15.7,4.5,492.7,49.3,0.4,0.6,2.8,0.6,1.6,0.5,15.1,65.2,14.1,37,10.6
2018,16711,HRREC18,88,56U99-133,"RIL (Prot, Oil, YLD)",2,279,137,3,43,109.2,68.7,4620,435.1,378.5,37.9,208.9,181.7,18.2,6.6,27.5,6,15.8,5,502.8,50.3,0.4,0.7,2.8,0.6,1.6,0.5,15.2,63.2,13.8,36.3,11.5
2018,16712,HRREC18,37,56U99-041,"RIL (Prot, Oil, YLD)",2,275,133,3,42,106.7,42.1,2829.1,416.8,362.6,36.3,214.1,186.3,18.6,6.2,27.1,5.8,15.5,4.6,484.4,48.4,0.4,0.6,2.7,0.6,1.6,0.5,14.9,65,13.9,37.2,11
2018,16713,HRREC18,54,56U99-068,"RIL (Prot, Oil, YLD)",2,276,134,3,29,73.7,53.6,3604.9,430.1,374.2,37.4,206.8,179.9,18,6.2,27.8,6,15.9,4.6,496,49.6,0.4,0.6,2.8,0.6,1.6,0.5,14.4,64.6,14,37,10.7
2018,16714,HRREC18,93,56U99-144,"RIL (Prot, Oil, YLD)",2,277,135,4,48,121.9,45.1,3033.8,418.3,363.9,36.4,223,194,19.4,6.5,27.4,6,15.6,4.5,490.8,49.1,0.4,0.7,2.7,0.6,1.6,0.5,15.5,65.5,14.3,37.3,10.8
2018,16715,HRREC18,79,56U99-111,"RIL (Prot, Oil, YLD)",2,276,134,1,27,68.6,55.8,3749.5,429.2,373.4,37.3,206.8,179.9,18,6.4,28,5.9,16,4.5,494.9,49.5,0.4,0.6,2.8,0.6,1.6,0.5,14.9,65.2,13.7,37.3,10.5
2018,16716,HRREC18,104,56U99-166,"RIL (Prot, Oil, YLD)",2,265,123,4,44,111.8,51.9,3490.6,422.7,367.7,36.8,212.7,185,18.5,6.3,27.5,5.9,15.8,4.5,490.5,49,0.4,0.6,2.8,0.6,1.6,0.5,14.9,65.1,14,37.4,10.6
2018,16717,HRREC18,62,56U99-082,"RIL (Prot, Oil, YLD)",2,282,140,4,48,121.9,63.6,4274.1,418.7,364.3,36.4,212.2,184.6,18.5,6.4,26.8,5.7,15.5,4.8,485.6,48.6,0.4,0.6,2.7,0.6,1.6,0.5,15.3,64,13.6,37,11.5
2018,16718,HRREC18,82,56U99-121,"RIL (Prot, Oil, YLD)",2,277,135,4,44,111.8,57.1,3841.7,437.4,380.5,38.1,208.1,181,18.1,6.4,28.2,6,16.1,4.7,505.1,50.5,0.4,0.6,2.8,0.6,1.6,0.5,14.6,64.5,13.7,36.8,10.7
2018,16719,HRREC18,12,56U99-014,"RIL (Prot, Oil, YLD)",2,283,141,5,43,109.2,61.2,4116,430.2,374.3,37.4,216.4,188.3,18.8,6.8,27.4,6.1,15.5,5,501.2,50.1,0.4,0.7,2.7,0.6,1.6,0.5,15.8,63.7,14.2,36,11.6
2018,16720,HRREC18,40,56U99-045,"RIL (Prot, Oil, YLD)",2,277,135,3,38,96.5,45.2,3042.6,441,383.7,38.4,206.3,179.5,17.9,6.5,28.5,6,16.3,4.7,508.3,50.8,0.4,0.7,2.9,0.6,1.6,0.5,14.7,64.6,13.6,37,10.7
2018,16721,HRREC18,113,56U99-184,"RIL (Prot, Oil, YLD)",2,264,122,1,27,68.6,56.3,3788.2,439.7,382.5,38.3,205.5,178.8,17.9,6.3,28.2,5.9,16.2,4.6,506.3,50.6,0.4,0.6,2.8,0.6,1.6,0.5,14.3,64.1,13.4,36.8,10.5
2018,16722,HRREC18,25,56U99-028,"RIL (Prot, Oil, YLD)",2,283,141,3,46,116.8,77.3,5199.1,435.9,379.2,37.9,211,183.6,18.4,6.4,28.3,5.9,16,4.4,504.9,50.5,0.4,0.6,2.8,0.6,1.6,0.4,14.7,64.9,13.5,36.7,10.1
2018,16723,HRREC18,77,56U99-108,"RIL (Prot, Oil, YLD)",2,265,123,5,40,101.6,40.2,2703.9,427,371.5,37.1,213.9,186.1,18.6,6.4,27.7,5.8,15.9,4.5,496.1,49.6,0.4,0.6,2.8,0.6,1.6,0.5,15,64.9,13.6,37.2,10.5
2018,16724,HRREC18,85,56U99-126,"RIL (Prot, Oil, YLD)",2,275,133,3,30,76.2,62.6,4212.4,431.1,375.1,37.5,211.4,183.9,18.4,6.2,28.1,5.8,16,4.4,499.5,50,0.4,0.6,2.8,0.6,1.6,0.4,14.4,65.2,13.5,37.1,10.2
